customer_id,orders,revenue,avg_order_value
C01849,9,3662.5099999999998,406.94555555555553
C02384,30,3660.69,122.023
C00305,27,3660.22,135.5637037037037
C01030,8,3658.52,457.315
C01043,18,3656.77,203.1538888888889
C02462,5,3653.67,730.734
C02691,17,3652.32,214.84235294117647
C01403,24,3632.3500000000004,151.3479166666667
C03242,6,3630.52,605.0866666666667
C00620,23,3629.7200000000003,157.81391304347827
C01505,5,3627.73,725.546
C01750,15,3626.54,241.76933333333332
C03811,9,3626.1400000000003,402.9044444444445
C04765,10,3625.81,362.581
C01627,10,3623.4300000000003,362.343
C02811,11,3622.23,329.2936363636364
C02914,9,3622.1400000000003,402.46000000000004
C04541,20,3619.1,180.95499999999998
C02581,17,3618.7599999999998,212.86823529411762
C04789,18,3613.76,200.76444444444445
C03594,23,3609.75,156.94565217391303
C00968,26,3603.62,138.60076923076923
C02513,21,3603.6,171.6
C00390,10,3602.27,360.227
C04691,10,3594.44,359.444
C01883,6,3573.01,595.5016666666667
C04080,11,3569.2599999999998,324.4781818181818
C03848,15,3568.64,237.90933333333334
C00587,22,3567.08,162.14
C03793,17,3566.28,209.78117647058824
C01105,22,3561.92,161.90545454545455
C02882,19,3560.48,187.39368421052632
C01714,15,3559.23,237.282
C01229,22,3558.44,161.74727272727273
C01598,18,3555.5600000000004,197.53111111111113
C04498,8,3552.8900000000003,444.11125000000004
C01688,20,3552.09,177.6045
C02494,9,3549.39,394.37666666666667
C02559,12,3546.3,295.52500000000003
C04281,29,3545.95,122.27413793103447
C03656,19,3540.41,186.33736842105262
C04864,5,3537.31,707.462
C01850,23,3533.74,153.64086956521737
C02322,25,3533.39,141.3356
C03929,15,3527.67,235.178
C04754,10,3524.9300000000003,352.49300000000005
C04767,4,3520.32,880.08
C01507,17,3512.17,206.59823529411764
C00978,11,3510.09,319.09909090909093
C00809,20,3503.58,175.179
C00783,13,3503.31,269.4853846153846
C01001,24,3500.17,145.84041666666667
C02887,22,3491.96,158.72545454545454
C03047,5,3491.94,698.388
C04192,11,3489.19,317.1990909090909
C02335,8,3488.87,436.10875
C03401,21,3488.46,166.11714285714285
C00856,11,3477.8199999999997,316.1654545454545
C03186,25,3475.68,139.0272
C02941,16,3473.84,217.115
C01568,31,3473.28,112.04129032258065
C00395,18,3472.1800000000003,192.8988888888889
C00938,24,3471.19,144.63291666666666
C00601,8,3470.96,433.87
C01044,29,3457.8599999999997,119.23655172413793
C00908,19,3457.5899999999997,181.97842105263157
C00841,18,3455.0699999999997,191.94833333333332
C03314,10,3453.2400000000002,345.324
C01899,16,3449.77,215.610625
C01894,21,3443.85,163.99285714285713
C02444,16,3441.62,215.10125
C03623,11,3439.6000000000004,312.69090909090914
C04587,18,3437.78,190.98777777777778
C03970,23,3432.83,149.25347826086957
C04465,17,3430.95,201.8205882352941
C04480,11,3422.86,311.1690909090909
C02217,29,3415.2400000000002,117.76689655172414
C01694,15,3415.23,227.682
C04042,15,3409.23,227.282
C02413,4,3409.02,852.255
C01972,17,3408.96,200.52705882352942
C00028,14,3404.9700000000003,243.21214285714288
C00983,20,3403.8900000000003,170.1945
C03939,5,3401.6400000000003,680.3280000000001
C03018,11,3397.31,308.8463636363636
C00442,19,3395.52,178.71157894736842
C03700,11,3392.83,308.4390909090909
C00341,24,3388.35,141.18125
C04544,6,3388.0499999999997,564.675
C03549,22,3387.2400000000002,153.96545454545455
C01356,18,3387.02,188.1677777777778
C00507,10,3383.51,338.351
C04410,23,3382.67,147.07260869565218
C03414,15,3379.62,225.308
C04991,9,3376.67,375.18555555555554
C00640,13,3374.8,259.6
C02872,5,3373.6499999999996,674.7299999999999
C04704,13,3372.18,259.3984615384615
C01218,12,3368.02,280.66833333333335
C01289,3,3367.51,1122.5033333333333
C01617,14,3365.09,240.36357142857145
C02750,19,3363.18,177.00947368421052
C02483,9,3363.0499999999997,373.6722222222222
C03024,18,3360.76,186.7088888888889
C02861,10,3359.1899999999996,335.919
C03600,6,3359.11,559.8516666666667
C04501,16,3353.84,209.615
C01491,37,3353.2400000000002,90.62810810810811
C02002,4,3350.95,837.7375
C01401,4,3346.16,836.54
C00312,4,3345.39,836.3475
C00268,27,3343.7200000000003,123.8414814814815
C04035,25,3341.4300000000003,133.65720000000002
C00392,21,3340.95,159.09285714285713
C04235,22,3333.64,151.5290909090909
C01079,19,3332.83,175.41210526315788
C04047,11,3332.42,302.9472727272727
C00296,20,3331.79,166.5895
C00299,14,3328.34,237.73857142857145
C03066,9,3325.06,369.4511111111111
C03208,28,3324.9,118.74642857142858
C04365,11,3324.71,302.24636363636364
C03536,19,3320.48,174.7621052631579
C03913,13,3318.88,255.29846153846154
C03680,13,3318.86,255.2969230769231
C01254,12,3311.52,275.96
C01191,6,3308.94,551.49
C02923,22,3306.37,150.28954545454545
C01888,11,3297.95,299.81363636363636
C01185,21,3289.2,156.62857142857143
C04188,24,3287.8,136.99166666666667
C00492,16,3286.32,205.395
C03343,21,3280.2400000000002,156.20190476190479
C02754,16,3279.4,204.9625
C03038,24,3278.9900000000002,136.62458333333333
C01330,28,3267.42,116.69357142857143
C03313,20,3266.72,163.33599999999998
C04341,16,3262.4,203.9
C03412,13,3256.07,250.46692307692308
C01932,8,3254.98,406.8725
C04699,18,3251.5,180.63888888888889
C03173,12,3250.95,270.91249999999997
C01777,14,3250.85,232.20357142857142
C00574,16,3250.23,203.139375
C02014,6,3244.96,540.8266666666667
C03209,24,3243.5,135.14583333333334
C01656,8,3236.3,404.5375
C02439,7,3235.6200000000003,462.23142857142864
C03222,22,3235.45,147.0659090909091
C01602,11,3231.19,293.74454545454546
C01926,23,3227.62,140.3313043478261
C02067,14,3226.09,230.435
C00489,16,3223.47,201.466875
C01054,11,3222.19,292.92636363636365
C00018,28,3221.85,115.06607142857142
C03891,17,3221.41,189.49470588235295
C03662,14,3213.36,229.5257142857143
C03000,13,3210.74,246.98
C02509,11,3210.02,291.82
C04114,7,3206.15,458.0214285714286
C00236,16,3206.05,200.378125
C03331,14,3204.8,228.91428571428574
C02427,19,3203.0699999999997,168.58263157894734
C00164,19,3202.81,168.56894736842105
C03504,11,3200.39,290.94454545454545
C04178,26,3199.47,123.05653846153845
C01169,10,3192.07,319.207
C04266,14,3190.22,227.87285714285713
C03348,12,3188.63,265.7191666666667
C04106,22,3187.5699999999997,144.88954545454544
C02281,6,3187.04,531.1733333333333
C00123,17,3185.4,187.3764705882353
C00815,30,3182.0299999999997,106.06766666666665
C04413,8,3180.61,397.57625
C00991,17,3180.45,187.08529411764704
C03352,23,3180.32,138.27478260869566
C00352,22,3177.27,144.42136363636362
C04056,13,3177.16,244.39692307692306
C03908,20,3174.66,158.733
C00185,7,3168.89,452.6985714285714
C02358,19,3167.27,166.69842105263157
C00193,16,3164.91,197.806875
C04406,17,3155.6800000000003,185.62823529411767
C01386,19,3154.0099999999998,166.00052631578947
C01385,9,3151.5299999999997,350.16999999999996
C00275,14,3148.75,224.91071428571428
C02303,6,3148.19,524.6983333333334
C00511,19,3147.83,165.67526315789473
C01186,18,3141.61,174.5338888888889
C01911,10,3140.8900000000003,314.08900000000006
C01200,24,3133.95,130.58124999999998
C01221,13,3131.65,240.89615384615385
C02005,16,3128.37,195.523125
C02548,23,3125.9100000000003,135.9091304347826
C00093,5,3124.84,624.9680000000001
C00895,13,3121.7799999999997,240.13692307692307
C04112,12,3120.9,260.075
C02165,23,3119.95,135.65
C00342,18,3117.87,173.215
C04299,17,3114.0299999999997,183.17823529411763
C01490,5,3112.89,622.578
C01954,18,3112.33,172.90722222222223
C02188,16,3111.83,194.489375
C03130,13,3110.9700000000003,239.30538461538464
C04814,13,3109.01,239.1546153846154
C01264,19,3108.4900000000002,163.60473684210527
C02216,14,3105.63,221.8307142857143
C02066,12,3101.66,258.47166666666664
C02601,6,3099.78,516.63
C01022,12,3099.42,258.285
C03311,13,3096.63,238.2023076923077
C01654,26,3094.81,119.03115384615384
C04143,15,3092.39,206.15933333333334
C02334,14,3091.66,220.83285714285714
C01966,17,3089.75,181.75
C00426,20,3089.4900000000002,154.4745
C02455,19,3087.9900000000002,162.52578947368423
C04585,20,3083.12,154.156
C04701,18,3080.59,171.1438888888889
C03646,16,3079.52,192.47
C00861,16,3078.95,192.434375
C00177,9,3072.05,341.3388888888889
C02292,8,3068.6499999999996,383.58124999999995
C03599,20,3068.3199999999997,153.416
C03026,18,3059.23,169.9572222222222
C01275,18,3053.1099999999997,169.6172222222222
C01529,19,3049.48,160.49894736842106
C03316,21,3047.43,145.1157142857143
C02840,20,3046.91,152.3455
C02341,11,3046.4999999999995,276.95454545454544
C03636,26,3043.07,117.04115384615385
C00284,8,3042.58,380.3225
C00125,19,3041.63,160.08578947368423
C01973,16,3041.33,190.083125
C00794,22,3039.48,138.15818181818182
C00150,22,3037.33,138.06045454545455
C00892,11,3032.88,275.71636363636367
C04505,14,3032.05,216.57500000000002
C04718,16,3031.2200000000003,189.45125000000002
C02792,27,3030.89,112.25518518518518
C00005,20,3029.58,151.47899999999998
C03619,20,3029.13,151.4565
C01089,6,3027.14,504.5233333333333
C00579,21,3025.2599999999998,144.06
C03391,21,3019.28,143.7752380952381
C02070,8,3019.15,377.39375
C01438,7,3009.03,429.8614285714286
C04756,13,3005.88,231.22153846153847
C03511,15,2997.12,199.808
C04342,18,2996.67,166.48166666666668
C03303,2,2995.66,1497.83
C00954,23,2993.02,130.13130434782607
C02378,18,2989.84,166.10222222222222
C04600,17,2987.62,175.74235294117648
C01865,16,2984.21,186.513125
C02865,8,2970.2,371.275
C00711,6,2966.5299999999997,494.4216666666666
C01014,23,2965.09,128.91695652173914
C01552,6,2961.87,493.645
C03096,26,2952.99,113.57653846153845
C03138,21,2952.65,140.60238095238097
C02182,11,2951.54,268.3218181818182
C00191,17,2949.9,173.5235294117647
C01321,8,2949.28,368.66
C03893,16,2947.18,184.19875
C00411,11,2946.88,267.89818181818185
C00333,14,2941.14,210.08142857142857
C03310,23,2939.76,127.81565217391305
C00448,18,2936.98,163.16555555555556
C01642,18,2932.4700000000003,162.91500000000002
C00345,10,2932.01,293.201
C00385,8,2926.42,365.8025
C02521,16,2925.72,182.8575
C03118,22,2912.45,132.3840909090909
C01073,12,2910.36,242.53
C03909,18,2908.54,161.58555555555554
C02237,13,2904.86,223.45076923076925
C01548,14,2904.35,207.45357142857142
C01709,10,2899.55,289.95500000000004
C03131,6,2897.23,482.87166666666667
C04419,23,2892.57,125.76391304347827
C02138,14,2891.1,206.50714285714284
C04449,9,2889.53,321.05888888888893
C02619,11,2887.71,262.5190909090909
C00069,16,2887.51,180.469375
C02349,17,2886.86,169.81529411764706
C00761,15,2880.35,192.02333333333334
C03930,9,2879.95,319.9944444444444
C04399,15,2878.91,191.92733333333334
C00199,13,2878.34,221.41076923076923
C04484,24,2875.75,119.82291666666667
C00098,17,2875.74,169.16117647058823
C01032,20,2875.2200000000003,143.76100000000002
C00523,20,2872.77,143.6385
C00447,16,2869.22,179.32625
C01663,15,2867.59,191.1726666666667
C00911,13,2866.76,220.52
C01355,20,2866.46,143.323
C02916,27,2861.69,105.98851851851852
C01166,12,2861.48,238.45666666666668
C01250,16,2860.4700000000003,178.77937500000002
C02118,16,2852.1800000000003,178.26125000000002
C03743,14,2851.88,203.7057142857143
C01561,18,2850.46,158.35888888888888
C00667,16,2849.19,178.074375
C02763,27,2848.8199999999997,105.51185185185184
C03419,11,2847.45,258.85909090909087
C02176,11,2846.68,258.7890909090909
C01918,4,2842.52,710.63
C04688,6,2840.85,473.47499999999997
C04256,14,2840.1099999999997,202.86499999999998
C01766,11,2840.03,258.18454545454546
C04227,13,2839.16,218.39692307692306
C03443,15,2838.97,189.26466666666664
C01882,12,2837.31,236.4425
C00131,17,2832.39,166.61117647058822
C04252,19,2830.4,148.96842105263158
C02045,16,2828.19,176.761875
C02933,8,2824.21,353.02625
C03539,19,2823.26,148.5926315789474
C01021,11,2817.6499999999996,256.15
C03089,6,2814.5699999999997,469.09499999999997
C01768,9,2813.9,312.65555555555557
C04012,16,2810.06,175.62875
C00635,15,2809.47,187.29799999999997
C00337,14,2808.52,200.60857142857142
C02273,14,2806.95,200.49642857142857
C03780,9,2806.77,311.86333333333334
C03760,17,2799.7999999999997,164.69411764705882
C02049,17,2799.02,164.64823529411765
C04657,19,2798.08,147.26736842105262
C01782,16,2794.58,174.66125
C02903,18,2794.57,155.2538888888889
C01420,15,2789.2599999999998,185.95066666666665
C02891,20,2788.9,139.445
C00799,8,2782.89,347.86125
C02093,16,2781.89,173.868125
C00604,3,2780.97,926.9899999999999
C02496,10,2780.26,278.026
C03031,7,2778.74,396.9628571428571
C04734,8,2778.6,347.325
C01003,16,2777.6099999999997,173.60062499999998
C04187,28,2773.79,99.06392857142858
C03071,24,2773.0099999999998,115.54208333333332
C03790,5,2771.96,554.392
C03448,13,2768.9,212.9923076923077
C02463,22,2766.81,125.76409090909091
C02194,15,2766.73,184.44866666666667
C02738,9,2763.78,307.0866666666667
C01366,18,2762.87,153.49277777777777
C04005,15,2758.33,183.88866666666667
C02571,14,2754.82,196.77285714285716
C04029,6,2753.98,458.99666666666667
C01952,17,2752.27,161.89823529411765
C00864,10,2750.98,275.098
C03852,11,2749.25,249.9318181818182
C03067,7,2748.21,392.6014285714286
C01565,8,2745.73,343.21625
C04028,18,2744.42,152.46777777777777
C02974,21,2743.46,130.64095238095237
C04276,11,2743.4,249.4
C02060,19,2740.83,144.25421052631577
C02931,13,2740.06,210.77384615384614
C04739,20,2739.04,136.952
C03983,6,2737.03,456.1716666666667
C01581,8,2730.42,341.3025
C03837,20,2724.85,136.2425
C00583,19,2721.71,143.2478947368421
C03699,19,2720.26,143.17157894736843
C00370,9,2714.85,301.65
C00619,27,2712.6800000000003,100.46962962962964
C00703,19,2709.24,142.59157894736842
C03288,6,2708.95,451.4916666666666
C03839,17,2706.9300000000003,159.23117647058825
C01292,18,2702.2400000000002,150.12444444444446
C02130,17,2700.0499999999997,158.82647058823528
C03206,5,2698.87,539.774
C02340,21,2697.16,128.43619047619046
C04736,16,2694.4700000000003,168.40437500000002
C02892,15,2694.27,179.618
C02631,13,2691.97,207.07461538461536
C02952,24,2685.6,111.89999999999999
C03456,14,2684.68,191.76285714285714
C00230,18,2683.5699999999997,149.0872222222222
C04882,18,2683.27,149.07055555555556
C03393,13,2682.79,206.36846153846153
C04804,8,2682.59,335.32375
C01068,13,2681.81,206.2930769230769
C00894,14,2677.43,191.24499999999998
C04714,12,2674.28,222.85666666666668
C00091,22,2673.15,121.50681818181819
C04075,21,2670.5099999999998,127.16714285714285
C01478,9,2669.3199999999997,296.5911111111111
C03398,19,2668.16,140.4294736842105
C04726,10,2667.59,266.759
C04224,8,2667.4300000000003,333.42875000000004
C01443,22,2666.74,121.21545454545453
C00439,10,2666.67,266.66700000000003
C02908,14,2666.32,190.45142857142858
C01887,9,2665.37,296.15222222222224
C02944,14,2661.56,190.11142857142858
C00854,18,2660.5099999999998,147.8061111111111
C03531,23,2659.17,115.61608695652174
C00558,8,2658.69,332.33625
C02141,7,2658.68,379.81142857142856
C01473,12,2656.06,221.33833333333334
C03167,20,2656.04,132.802
C02259,19,2653.88,139.67789473684212
C01783,13,2653.42,204.10923076923078
C00750,13,2651.6800000000003,203.97538461538463
C02242,21,2649.17,126.15095238095239
C01252,17,2647.67,155.74529411764706
C00650,17,2647.54,155.73764705882354
C00633,18,2645.84,146.9911111111111
C03231,5,2645.81,529.162
C02895,14,2645.7599999999998,188.9828571428571
C00472,4,2643.22,660.805
C04556,11,2639.73,239.97545454545454
C03378,7,2639.43,377.06142857142856
C00985,28,2638.3,94.22500000000001
C04363,13,2636.2,202.78461538461536
C02583,19,2634.9300000000003,138.68052631578948
C04368,8,2631.27,328.90875
C02702,12,2629.0899999999997,219.0908333333333
C03927,15,2627.7200000000003,175.18133333333336
C02668,17,2627.65,154.56764705882352
C04664,22,2627.5,119.43181818181819
C01069,9,2624.73,291.63666666666666
C02421,14,2624.25,187.44642857142858
C01161,22,2621.88,119.17636363636365
C04700,8,2620.9,327.6125
C04219,11,2619.21,238.11
C03934,24,2618.3599999999997,109.09833333333331
C04155,9,2616.58,290.7311111111111
C00605,16,2611.01,163.188125
C01975,7,2610.7599999999998,372.9657142857142
C02936,8,2608.92,326.115
C00516,22,2608.17,118.55318181818183
C03321,16,2607.89,162.993125
C04873,17,2606.77,153.3394117647059
C04684,16,2601.9,162.61875
C02810,18,2600.05,144.44722222222222
C00630,12,2599.11,216.5925
C00726,17,2599.0499999999997,152.88529411764705
C02637,8,2596.7799999999997,324.59749999999997
C01111,11,2592.26,235.66000000000003
C01147,10,2591.14,259.114
C04679,20,2589.15,129.4575
C04854,11,2588.18,235.2890909090909
C02711,25,2582.77,103.3108
C04218,9,2582.56,286.9511111111111
C00538,19,2582.24,135.9073684210526
C02596,13,2581.44,198.5723076923077
C03296,12,2580.58,215.04833333333332
C04919,11,2580.39,234.58090909090907
C04821,17,2579.33,151.72529411764705
C02274,12,2579.07,214.9225
C03014,6,2573.02,428.83666666666664
C02572,2,2572.78,1286.39
C01306,14,2572.51,183.7507142857143
C01541,9,2572.27,285.8077777777778
C04205,25,2571.56,102.8624
C04375,7,2571.5099999999998,367.3585714285714
C04605,11,2566.51,233.31909090909093
C02379,9,2564.35,284.92777777777775
C00875,15,2560.2599999999998,170.684
C00117,12,2560.0499999999997,213.33749999999998
C04287,10,2559.61,255.961
C03305,12,2557.34,213.11166666666668
C00709,11,2557.3199999999997,232.48363636363635
C00413,12,2552.4,212.70000000000002
C00736,16,2552.3700000000003,159.52312500000002
C03106,6,2550.69,425.115
C02331,9,2550.25,283.3611111111111
C00038,4,2544.94,636.235
C03271,6,2543.67,423.945
C02813,9,2543.12,282.56888888888886
C01124,20,2540.59,127.02950000000001
C03825,18,2539.84,141.10222222222222
C03044,5,2538.58,507.716
C00992,9,2538.05,282.0055555555556
C01832,12,2533.71,211.1425
C02361,5,2530.5299999999997,506.10599999999994
C02681,13,2530.11,194.62384615384616
C01103,9,2529.23,281.02555555555557
C04475,7,2528.1099999999997,361.1585714285714
C03628,16,2526.9,157.93125
C03497,19,2526.36,132.9663157894737
C00054,20,2526.29,126.3145
C01481,8,2524.98,315.6225
C03971,16,2523.86,157.74125
C01486,14,2518.56,179.89714285714285
C03236,21,2517.81,119.89571428571428
C03957,5,2515.32,503.064
C00218,17,2512.95,147.8205882352941
C01336,13,2512.81,193.2930769230769
C04916,12,2503.96,208.66333333333333
C00664,23,2503.3,108.83913043478262
C01413,16,2502.76,156.4225
C03892,6,2496.53,416.08833333333337
C00435,19,2492.12,131.16421052631577
C00888,13,2487.34,191.33384615384617
C00354,7,2486.2599999999998,355.17999999999995
C03180,10,2483.46,248.346
C01059,11,2483.16,225.74181818181816
C01711,8,2482.07,310.25875
C02696,15,2480.64,165.376
C00934,8,2477.7400000000002,309.71750000000003
C00921,15,2475.8,165.05333333333334
C00029,13,2472.88,190.22153846153847
C00602,13,2472.8,190.21538461538464
C01893,15,2472.7599999999998,164.85066666666665
C04157,15,2472.41,164.8273333333333
C04580,9,2472.24,274.6933333333333
C03163,18,2471.58,137.31
C00350,19,2470.62,130.03263157894736
C02512,4,2469.69,617.4225
C04616,5,2467.7200000000003,493.54400000000004
C01236,22,2467.46,112.15727272727273
C03052,17,2467.05,145.12058823529412
C04272,9,2466.44,274.0488888888889
C02127,12,2466.12,205.51
C02261,11,2466.06,224.18727272727273
C04477,8,2464.7,308.0875
C04908,22,2463.76,111.98909090909092
C01163,9,2462.52,273.61333333333334
C01310,12,2462.45,205.20416666666665
C03492,19,2462.24,129.59157894736842
C03293,5,2461.44,492.288
C04721,5,2460.47,492.09399999999994
C00510,16,2459.35,153.709375
C02574,16,2457.09,153.568125
C03500,10,2451.91,245.19099999999997
C02582,9,2451.4,272.3777777777778
C04981,7,2450.1800000000003,350.02571428571434
C04581,21,2448.78,116.60857142857144
C00473,25,2444.65,97.786
C03801,16,2442.46,152.65375
C01456,9,2440.9,271.2111111111111
C00421,11,2440.4300000000003,221.85727272727274
C03642,14,2439.57,174.25500000000002
C00506,24,2438.61,101.60875
C04522,6,2436.04,406.00666666666666
C04199,13,2436.02,187.38615384615383
C03644,20,2435.41,121.7705
C02286,18,2434.52,135.2511111111111
C03917,21,2433.49,115.88047619047617
C02816,9,2432.25,270.25
C02485,17,2431.07,143.00411764705882
C00784,8,2430.86,303.8575
C02667,15,2428.73,161.91533333333334
C02946,6,2428.5,404.75
C00485,11,2424.78,220.43454545454549
C02153,16,2421.7999999999997,151.36249999999998
C00086,15,2420.31,161.35399999999998
C01946,11,2420.09,220.00818181818184
C03215,15,2419.5299999999997,161.302
C00219,18,2416.6800000000003,134.26000000000002
C03479,15,2415.32,161.02133333333333
C02921,3,2414.81,804.9366666666666
C03459,17,2414.0699999999997,142.00411764705882
C00977,7,2410.5099999999998,344.3585714285714
C04559,14,2409.32,172.09428571428572
C00598,12,2407.98,200.665
C02972,11,2407.16,218.83272727272725
C04339,14,2405.64,171.83142857142857
C01538,15,2399.56,159.97066666666666
C01444,15,2399.2400000000002,159.94933333333336
C00158,13,2399.21,184.55461538461537
C02562,5,2399.14,479.828
C02907,25,2397.78,95.91120000000001
C03289,12,2397.43,199.78583333333333
C02834,12,2395.87,199.65583333333333
C01344,13,2395.21,184.24692307692308
C01004,13,2394.82,184.21692307692308
C02083,18,2392.85,132.9361111111111
C01227,8,2391.44,298.93
C04965,8,2389.0299999999997,298.62874999999997
C01582,5,2385.37,477.07399999999996
C00631,12,2384.71,198.72583333333333
C04666,9,2383.26,264.8066666666667
C01087,9,2382.71,264.74555555555554
C02229,23,2379.66,103.46347826086956
C00139,9,2378.03,264.22555555555556
C01323,10,2377.8,237.78000000000003
C01940,16,2375.1,148.44375
C02938,19,2374.76,124.98736842105264
C03805,21,2374.09,113.05190476190477
C00681,13,2373.75,182.59615384615384
C00148,11,2373.23,215.74818181818182
C04295,7,2372.69,338.9557142857143
C00247,11,2372.2200000000003,215.65636363636366
C00274,11,2364.34,214.94000000000003
C04474,17,2363.24,139.0141176470588
C00194,14,2362.16,168.72571428571428
C01612,9,2360.49,262.27666666666664
C04090,23,2357.56,102.50260869565217
C01036,9,2357.48,261.9422222222222
C01666,8,2356.24,294.53
C03360,10,2355.89,235.589
C04208,19,2355.79,123.98894736842105
C04761,8,2353.79,294.22375
C02649,11,2353.39,213.94454545454545
C01936,17,2350.98,138.29294117647058
C02787,13,2349.33,180.7176923076923
C02569,14,2349.19,167.79928571428573
C03722,13,2347.18,180.5523076923077
C04379,15,2345.65,156.37666666666667
C01649,10,2344.08,234.408
C02476,21,2343.83,111.61095238095238
C04819,14,2340.9300000000003,167.20928571428573
C00795,13,2339.73,179.97923076923078
C03606,22,2339.15,106.325
C02746,6,2338.91,389.8183333333333
C01551,15,2337.37,155.82466666666667
C04874,11,2337.06,212.46
C04053,2,2332.64,1166.32
C03812,10,2329.36,232.936
C04859,14,2326.22,166.1585714285714
C01647,8,2326.0299999999997,290.75374999999997
C02184,24,2321.98,96.74916666666667
C01297,21,2318.94,110.42571428571429
C01863,22,2318.24,105.37454545454544
C03055,8,2316.96,289.62
C03410,10,2314.7,231.46999999999997
C00067,23,2312.64,100.5495652173913
C03933,12,2311.88,192.65666666666667
C01593,6,2309.79,384.965
C01929,14,2309.79,164.98499999999999
C00797,15,2308.0699999999997,153.87133333333333
C03233,11,2307.81,209.80090909090907
C00389,8,2305.87,288.23375
C02116,8,2305.61,288.20125
C00993,15,2305.3,153.68666666666667
C01934,9,2304.77,256.0855555555556
C03508,6,2302.6400000000003,383.77333333333337
C00940,21,2301.62,109.60095238095238
C01350,15,2301.42,153.428
C01815,7,2300.84,328.6914285714286
C03560,13,2300.17,176.93615384615384
C00406,13,2297.7799999999997,176.75230769230768
C04340,9,2296.39,255.15444444444444
C04105,7,2295.48,327.92571428571426
C03161,19,2293.2,120.69473684210526
C01592,27,2292.69,84.91444444444444
C02875,22,2290.56,104.11636363636363
C04016,6,2290.1,381.68333333333334
C04200,11,2289.39,208.12636363636364
C03132,12,2289.14,190.76166666666666
C00075,5,2286.96,457.392
C04755,13,2286.86,175.9123076923077
C02266,19,2286.5299999999997,120.3436842105263
C04939,9,2283.39,253.70999999999998
C00217,15,2282.81,152.18733333333333
C04476,4,2282.35,570.5875
C02739,13,2281.23,175.47923076923078
C00102,10,2277.6600000000003,227.76600000000002
C01744,13,2276.35,175.10384615384615
C01803,6,2275.27,379.21166666666664
C04783,6,2274.9,379.15000000000003
C03043,5,2274.71,454.942
C00124,5,2272.46,454.492
C00037,19,2272.29,119.59421052631579
C02039,5,2272.11,454.422
C02868,11,2271.47,206.4972727272727
C04041,4,2270.87,567.7175
C00273,17,2270.66,133.56823529411764
C02029,10,2268.58,226.858
C02177,6,2268.08,378.0133333333333
C00152,12,2265.27,188.7725
C04969,9,2264.59,251.62111111111113
C02657,6,2264.41,377.40166666666664
C03270,18,2264.27,125.79277777777777
C00174,16,2264.19,141.511875
C02612,7,2259.41,322.7728571428571
C04203,13,2258.7,173.74615384615385
C02783,10,2257.51,225.75100000000003
C00714,14,2256.71,161.19357142857143
C00155,19,2255.95,118.73421052631578
C02100,14,2254.8199999999997,161.0585714285714
C02018,19,2254.12,118.6378947368421
C00780,11,2253.46,204.86
C04504,13,2252.36,173.25846153846155
C04952,6,2252.3399999999997,375.38999999999993
C03728,16,2250.78,140.67375
C03353,14,2246.13,160.43785714285715
C04658,15,2244.7599999999998,149.65066666666664
C03752,15,2240.59,149.37266666666667
C01713,21,2239.86,106.66000000000001
C04671,14,2237.89,159.8492857142857
C04862,15,2236.77,149.118
C04833,13,2233.72,171.82461538461536
C02342,20,2232.44,111.622
C00129,17,2232.05,131.29705882352943
C00454,16,2231.07,139.441875
C02893,1,2225.09,2225.09
C03645,13,2224.4500000000003,171.1115384615385
C03467,12,2224.26,185.35500000000002
C03016,15,2219.58,147.972
C04909,4,2216.4,554.1
C02399,21,2215.49,105.4995238095238
C01969,6,2210.94,368.49
C04651,7,2210.18,315.73999999999995
C04638,12,2205.36,183.78
C01665,15,2203.84,146.9226666666667
C00858,11,2203.54,200.32181818181817
C02749,4,2202.95,550.7375
C01749,6,2201.52,366.92
C01873,13,2201.42,169.34
C00545,19,2199.16,115.74526315789473
C04453,6,2198.5299999999997,366.4216666666666
C04089,9,2196.49,244.0544444444444
C03483,7,2196.3199999999997,313.75999999999993
C04103,5,2188.7599999999998,437.75199999999995
C01342,12,2187.2799999999997,182.2733333333333
C04885,12,2186.92,182.24333333333334
C03387,8,2183.98,272.9975
C02054,9,2183.85,242.64999999999998
C01674,16,2182.76,136.4225
C04358,7,2182.18,311.73999999999995
C02297,14,2181.16,155.79714285714286
C01150,16,2181.06,136.31625
C00070,6,2177.6,362.93333333333334
C00728,13,2172.69,167.13
C02945,10,2171.69,217.169
C04146,8,2171.56,271.445
C04242,9,2169.77,241.08555555555554
C00228,16,2163.73,135.233125
C00963,13,2163.39,166.4146153846154
C03021,19,2163.12,113.84842105263158
C03669,21,2160.88,102.89904761904762
C01650,13,2160.83,166.2176923076923
C00789,5,2160.01,432.00200000000007
C03166,10,2159.12,215.91199999999998
C04575,13,2158.61,166.0469230769231
C00947,10,2158.4300000000003,215.84300000000002
C04922,13,2156.9300000000003,165.91769230769233
C04795,20,2156.36,107.81800000000001
C04425,9,2155.17,239.46333333333334
C01841,18,2152.44,119.58
C02823,11,2152.3599999999997,195.66909090909087
C02960,12,2150.2799999999997,179.18999999999997
C04481,6,2148.79,358.13166666666666
C02690,15,2147.81,143.18733333333333
C03480,18,2147.78,119.32111111111112
C04144,13,2145.13,165.01000000000002
C04573,14,2144.27,153.16214285714287
C03803,7,2143.88,306.2685714285714
C04970,5,2143.67,428.73400000000004
